user_id,item_id,behavior_type,user_geohash,item_category,time
17127343,298145042,1,,7463,2014-11-26 23
17127343,99784751,1,,5620,2014-12-04 23
17154784,9863815,1,,1863,2014-11-18 22
17257966,403657771,2,,6513,2014-12-08 16
17317153,41967824,1,,5466,2014-12-02 12
17317153,187842255,1,,5689,2014-12-10 13
17411110,263508260,1,,3798,2014-11-22 11
17465512,120338597,1,,9518,2014-12-03 18
17496544,296325257,1,95qqv6o,2160,2014-12-09 23
17722675,221476572,1,949g69d,6541,2014-12-04 20
17939047,15571907,1,,552,2014-12-09 16
17945569,328127367,2,,8480,2014-12-02 19
18020266,210086411,1,,5689,2014-12-07 21
18146419,309575423,2,9476am3,1863,2014-12-13 09
18451105,341338491,1,95q0s0g,13152,2014-12-13 13
18451105,382451102,1,95q0s9h,3252,2014-12-09 09
18594472,42391787,1,,9194,2014-11-26 09
18761026,92144011,2,993rrgi,10961,2014-12-18 22
1884205,123299307,1,,12488,2014-11-20 22
1884205,95519419,1,,3381,2014-12-12 09
19052485,285165862,1,9470uq4,6344,2014-12-15 09
19056874,240813991,1,,2758,2014-12-02 19
19056874,364733253,1,97v02c9,10533,2014-12-04 10
19181270,120226476,1,,6327,2014-12-01 22
19181270,323142657,1,,11552,2014-12-12 01
19280861,34154235,1,,5878,2014-11-28 22
19294166,89260854,1,,3064,2014-12-14 17
19315895,12184632,1,95gtwag,8161,2014-11-28 15
19430771,205102140,1,,6513,2014-11-24 11
19430771,111836019,1,,2825,2014-12-06 00
19430771,321420869,1,,10894,2014-11-27 10
19448864,372162029,1,,13041,2014-11-21 09
19523042,192163727,1,99ctvmk,6000,2014-11-18 12
19590383,40172296,1,,8649,2014-11-23 16
19674983,55625217,1,951wgus,13230,2014-12-02 15
19744682,126869099,1,,234,2014-11-20 00
20082969,171876230,1,,3783,2014-11-26 14
20097366,126339122,1,94h12kc,7103,2014-12-14 10
20512062,254557418,1,94vvvb7,8171,2014-12-08 14
20557197,106372987,1,,2513,2014-12-18 09
2055952,225894240,1,99bo7ww,4097,2014-12-17 10
20581854,116659399,1,,5653,2014-12-07 19
20583108,366911878,1,,3660,2014-12-03 13
20599149,28405517,1,,5689,2014-11-18 15
20612499,319559049,1,,169,2014-11-24 09
20612499,387485705,1,,1765,2014-12-03 22
20612499,372563810,1,,4091,2014-11-25 13
20652798,235059011,1,,4274,2014-12-11 16
20656389,255771356,1,94m2bmh,8877,2014-11-21 22
20656389,303616939,1,,11279,2014-12-04 22
20733816,16092076,1,,1062,2014-11-25 19
20817219,379302416,1,,887,2014-12-08 17
20872509,350337383,1,,10392,2014-12-02 00
20958648,212252388,1,,5867,2014-11-21 15
21021180,236035441,1,99chv6k,8095,2014-11-20 11
21021180,192761687,1,,3544,2014-11-25 12
21021180,246502476,1,,9517,2014-12-18 20
2109568,215864104,1,,6513,2014-12-11 06
2109568,151221800,1,,5027,2014-12-08 08
21100698,68131234,1,,6513,2014-12-17 15
21350082,168974594,1,,5399,2014-11-18 23
21350082,327066128,1,,6344,2014-12-05 22
21500790,334362132,1,,5395,2014-12-17 11
21500790,326345469,1,,1863,2014-11-19 04
21510618,185379754,1,949lg44,2883,2014-11-30 21
21554109,266134029,1,,9247,2014-12-18 06
21567252,111499542,1,,1488,2014-12-08 23
21567252,71945123,1,,3381,2014-12-08 23
21619329,217917526,1,,2953,2014-12-08 14
21626145,136906293,1,,2158,2014-11-30 01
21633360,75162384,1,,8409,2014-12-17 14
21748593,374212613,1,,10283,2014-11-28 20
21845448,211713657,1,,5232,2014-12-01 21
21847785,141592820,1,99be9eo,11034,2014-11-26 17
21880512,175046889,1,,9559,2014-11-23 12
21902688,52671157,1,,10392,2014-11-21 02
21946179,25880302,1,,5399,2014-12-07 21
21946179,251581809,1,,6054,2014-11-30 21
21950211,125761993,1,,11184,2014-11-24 15
22014858,117157889,1,,2170,2014-12-13 02
22120467,381619855,1,,5550,2014-11-20 10
2217628,63260143,1,9qwrkn0,5749,2014-12-11 21
22257027,396461426,1,,14079,2014-11-22 07
22304154,227503062,2,,13980,2014-12-05 23
22348842,158436915,1,99ctv94,5399,2014-11-22 22
22379475,42307132,1,,10290,2014-12-11 22
22631517,136870388,1,,5271,2014-11-20 04
22640271,61557753,1,94jr7ki,5894,2014-12-02 22
22640271,352461075,1,94jr7hc,13230,2014-12-09 11
22694274,136356545,1,9q1557u,983,2014-12-09 21
22694274,108335848,1,,2777,2014-12-08 10
22694274,267530358,1,9q155rd,3862,2014-12-02 19
22694274,153762839,1,,9559,2014-11-30 09
22711728,43831276,1,,3328,2014-12-01 15
22732248,193970818,1,9623ave,5027,2014-12-16 10
22748289,264372175,1,9qp93km,10460,2014-12-11 21
22748289,224599567,1,9qp93nq,6045,2014-12-13 21
22760382,10830973,1,,5468,2014-11-21 20
22772946,110745713,1,,2993,2014-11-27 10
22797661,321666997,1,94c1auk,6000,2014-12-12 13
23067517,106349528,1,9r5f5c7,10187,2014-12-09 21
23147329,258416348,2,9rk2n4n,5908,2014-12-15 22
23251285,23633869,1,,5480,2014-12-11 19
23257726,158542121,1,9rdm2d6,7831,2014-11-23 14
23523757,23523610,1,9qpl7uv,1863,2014-11-21 14
23566003,291979240,1,99ckpu1,5027,2014-12-16 21
23756611,395163943,1,,10524,2014-11-26 19
23986720,27199172,1,,5027,2014-12-03 19
24078019,77049033,1,,4111,2014-12-18 22
24106963,100625208,1,,5749,2014-12-12 19
24241666,293236364,1,,9273,2014-11-26 00
24275842,313907865,1,95kgebk,5027,2014-12-12 09
24275842,50055563,1,,10392,2014-11-23 06
24298813,187598516,1,,13230,2014-11-18 08
24298813,41278513,1,,10533,2014-11-21 22
24298813,323165676,1,,6344,2014-11-18 19
24298813,270849291,1,,8291,2014-11-26 20
24298813,79093164,1,94gwrnt,2825,2014-11-21 09
24397891,284822970,1,,5027,2014-11-22 20
24464959,151291580,1,,9261,2014-12-04 19
24536596,290471373,1,,13230,2014-11-27 23
24568834,40567482,1,,566,2014-12-15 15
24568834,322493964,1,,14079,2014-12-09 18
24568834,192457478,1,,12230,2014-11-21 11
24737725,339074540,1,,12368,2014-12-08 22
24942526,170921359,1,9rg2iba,1863,2014-12-14 11
24942526,323285142,1,9rg2ick,13230,2014-12-14 12
25003477,404168551,1,95dwow0,10392,2014-12-07 18
25057879,208921866,1,,8356,2014-11-18 00
25068286,355393345,1,,5894,2014-12-03 13
25122343,273693805,4,,1317,2014-12-04 07
25390813,318861687,1,,2754,2014-11-24 20
25390813,261280738,1,,831,2014-12-12 10
25582162,259143629,1,,7917,2014-11-22 23
25582162,92694390,1,,1121,2014-12-02 12
25618003,256358641,1,97esfb7,4582,2014-12-13 18
25630648,327301400,1,mtj1r2n,13381,2014-12-16 22
25659946,336287193,1,,5653,2014-11-29 23
25659946,309387018,1,,1483,2014-11-21 13
25659946,202896365,1,,13852,2014-11-26 00
25698202,155725975,1,,4370,2014-12-02 07
25724410,130455428,1,,4111,2014-12-01 10
25724410,364600512,1,99ckq1k,1863,2014-12-15 21
25795741,160702731,1,,5894,2014-12-18 07
25820059,387171921,3,95f76m2,5232,2014-12-09 20
25820059,28247373,1,95f76jf,13230,2014-12-06 11
26097322,198831004,1,,3628,2014-12-01 16
2618167,134838447,1,,9541,2014-12-06 08
26274274,34425475,1,,6255,2014-11-25 23
26449891,175078041,1,,11330,2014-11-27 20
2675908,394577136,1,90so7ba,5430,2014-12-13 15
26764804,210635895,1,,13381,2014-12-12 09
26839339,289393809,1,,5399,2014-12-01 08
26882464,71512668,1,,5027,2014-12-08 13
26882464,68032920,1,,5399,2014-12-16 09
27011176,251911536,1,,11956,2014-12-10 16
2701717,110944650,1,,6513,2014-12-11 22
27020443,216039903,1,,13903,2014-12-11 09
27028423,78576637,1,,8877,2014-12-06 21
27220366,266431957,1,,8526,2014-11-21 10
27226408,145858201,1,,6513,2014-12-05 23
27263011,272639944,1,,5027,2014-11-22 05
27312548,52477191,1,,3783,2014-12-05 13
27526421,254120665,1,992outg,11280,2014-12-18 20
2760085,220441378,1,,5399,2014-11-29 14
2760085,215065952,1,,6513,2014-11-24 20
27969710,133832034,1,,4264,2014-12-11 15
27969710,387983560,1,,3381,2014-12-08 10
28089941,341275566,1,95fttu9,5271,2014-11-26 16
28189979,336887345,1,97p4uan,5533,2014-12-02 20
28191161,37244406,1,,10523,2014-11-19 09
28216481,95787540,1,94ihcno,6304,2014-11-21 16
28227401,1615998,1,,1504,2014-12-06 02
28227401,231114682,1,,5395,2014-12-18 14
28227401,117680913,1,,6513,2014-12-10 00
28227401,232253500,1,,5399,2014-12-10 18
28251698,338781384,1,94hka69,4898,2014-11-23 19
28408343,272732341,1,,6689,2014-11-21 21
28432601,42327653,1,9rmmcsg,3544,2014-11-23 11
2854798,360069215,1,,242,2014-12-18 22
28560773,222245001,1,,9053,2014-12-06 10
28708550,47961521,1,,6700,2014-12-12 17
28708550,376012470,1,,630,2014-12-14 16
28708550,256995789,1,,12398,2014-12-01 23
28728776,100389521,1,,8709,2014-12-04 14
28728776,251138069,1,,6638,2014-12-03 09
28951313,112555939,1,9rf5lqs,6513,2014-12-09 21
29004602,12818163,1,95svsu0,10894,2014-12-07 10
29004602,154329215,1,,10920,2014-12-06 09
29004602,235818954,1,,13230,2014-12-01 21
29029112,96576021,1,,3628,2014-12-03 23
29029112,70524799,1,,4264,2014-11-25 00
2922958,277187235,1,,566,2014-12-11 18
2922958,366033634,1,,6977,2014-11-29 19
29324237,86898301,1,,5263,2014-11-30 20
29324237,148121711,1,,5689,2014-12-08 21
29396660,323217957,1,9rgscuq,2551,2014-12-08 17
29396660,114082526,1,,3783,2014-12-05 21
29396660,100679747,1,,11537,2014-12-04 18
29548223,400569943,1,,9847,2014-11-20 16
29747300,76358723,1,,14079,2014-12-01 08
29903732,25266243,1,,4264,2014-11-25 16
29953346,225046830,1,,2254,2014-11-24 23
30010950,309124449,1,95v2n6s,4264,2014-12-11 10
30010950,43820422,1,95v2n5i,6287,2014-12-12 08
30010950,168996649,1,,7955,2014-12-16 01
30174951,360675832,4,,10392,2014-12-06 12
30194778,194041543,1,,1863,2014-12-04 09
30214065,148489230,3,,1863,2014-12-02 10
30289386,174428130,1,9refna9,9526,2014-11-20 22
30320472,404491788,1,ffadrrn,7195,2014-12-10 14
30359883,104093668,1,,1863,2014-11-27 17
30480882,336420056,1,,2825,2014-12-15 12
30554970,38687271,1,,6648,2014-12-11 16
30582420,314229273,1,960i35r,1968,2014-12-16 19
30718584,68404490,1,,5894,2014-11-29 21
30791211,124672409,1,9573n0o,12387,2014-11-22 15
30820317,86894452,1,,5027,2014-12-03 11
30849216,68450847,4,,5027,2014-12-15 11
30890403,292031872,1,,6669,2014-12-11 23
30963091,66167409,1,,10533,2014-11-30 14
31045873,186809442,1,,5065,2014-12-05 22
31140676,151400074,1,99b97vo,1173,2014-12-08 16
31343344,225762830,1,96wo0dn,3798,2014-12-06 10
31430770,196110403,1,,874,2014-12-12 02
31454188,146693922,1,,3424,2014-11-29 21
3151543,124752063,1,,9517,2014-11-22 06
31669819,5091892,1,969t2gt,3138,2014-12-03 12
31811749,196759273,1,,6936,2014-11-19 16
31832668,272645956,1,,5399,2014-11-24 10
31959514,76236618,1,,1911,2014-11-25 18
3209947,305283250,1,,5503,2014-12-17 00
32160046,137478046,1,94h6bav,9516,2014-12-07 14
32259442,294150262,1,,13923,2014-11-24 10
32327203,197525303,1,,9614,2014-12-16 09
32339254,149627696,3,99nffpi,1601,2014-11-25 15
32380441,349674620,1,,6513,2014-11-27 00
3242161,199623411,1,,1421,2014-11-28 05
3244612,323667564,1,,7299,2014-12-07 19
3244612,122811762,1,,292,2014-12-07 19
32554567,105720585,1,,3783,2014-12-03 15
32561383,346316981,1,,5027,2014-12-17 12
32561383,325526914,1,,7767,2014-12-09 00
3258715,206218726,1,,3783,2014-12-15 18
32602102,211996870,2,,7995,2014-12-02 10
32740786,71818314,1,9567w2a,3709,2014-12-07 20
32767747,121329493,1,,8291,2014-11-18 23
32767747,147861460,1,,552,2014-11-29 00
32767747,28692909,1,,5395,2014-12-08 19
32795881,239198156,1,,3628,2014-12-18 18
32832211,356809252,1,,3472,2014-11-25 22
32868877,379709412,1,,9363,2014-12-04 22
33006856,174827311,1,,10979,2014-12-14 05
33085012,251487058,1,99dmhop,1656,2014-12-05 09
33091534,330967914,1,,12090,2014-11-21 06
33131047,295397471,3,,11103,2014-11-18 15
33158008,44941388,1,,8495,2014-12-12 05
33187387,365139246,1,950qtqb,5550,2014-12-09 12
33278518,41354387,3,95gglp9,3064,2014-12-06 11
33372361,90351768,1,95wlpkd,3472,2014-11-24 21
33568612,238255309,1,,10532,2014-11-30 12
33568612,290537309,1,97lbup7,2953,2014-12-06 22
33693601,393788510,1,mtjqwd3,5027,2014-12-01 23
33704020,134452807,1,950to7a,3156,2014-11-29 07
33704020,134452807,1,950to76,3156,2014-11-29 07
33984142,98434232,1,9t4qv6v,231,2014-12-05 20
34044799,131924621,1,,6689,2014-12-10 16
34172533,61421812,1,,11127,2014-11-25 14
34290307,231830416,1,9510ml2,5232,2014-12-18 22
34363588,142188217,1,,5027,2014-12-03 19
3436360,291206409,1,9r5f4cu,2993,2014-11-24 09
34370119,289769360,1,,9516,2014-12-10 00
34435339,82147686,1,,7103,2014-12-14 13
34517089,10528796,1,,1810,2014-11-30 09
34707697,310894811,1,,12488,2014-12-07 17
34855657,21401815,1,97v0a3r,9363,2014-12-16 07
34860934,211216032,1,,3942,2014-11-22 00
34860934,398639142,1,9hp3cfp,669,2014-12-10 21
34963717,404463850,1,,2950,2014-11-26 22
34963717,208893356,1,,9179,2014-11-27 00
35000452,93837483,1,,12143,2014-12-12 00
35000452,112556479,1,,11824,2014-12-08 23
35000452,231621893,1,,9720,2014-12-13 00
35093110,73186880,1,95qpnm9,9829,2014-12-17 07
35093110,152482516,1,95qpnmg,3760,2014-11-20 21
35206417,397797314,1,,10901,2014-12-16 11
35274052,1184251,1,,6513,2014-12-05 10
35324077,68933719,1,,12311,2014-11-22 23
35324077,167277718,1,9rdm7lm,519,2014-12-18 16
35360386,172459027,1,,13230,2014-12-13 22
35373643,376817316,1,954gb3q,10846,2014-12-11 21
35392624,162920743,1,,5689,2014-12-18 16
35398951,53278344,1,,3628,2014-12-11 00
35469017,98213412,3,,6513,2014-12-14 22
35469017,114301108,1,,5689,2014-12-04 10
35470304,382517221,1,,6825,2014-12-11 21
35482754,343321403,1,,3046,2014-11-27 10
35535923,5343922,1,99chw4a,10265,2014-12-13 20
35547176,82756848,1,95f9ave,3793,2014-12-18 11
35547176,173578826,1,,9412,2014-11-22 20
35547176,205004315,1,,9412,2014-11-22 20
35581946,233655901,1,92qa571,4250,2014-12-18 12
35662052,252805670,1,94mqm4j,1843,2014-12-17 21
35816351,403279179,1,,5263,2014-12-06 20
35834639,24034077,1,95wp9iw,11406,2014-11-25 20
35900348,95048551,1,9422sao,5399,2014-12-09 15
35917880,325323547,2,,5689,2014-12-09 20
35917880,401286329,1,,10533,2014-12-11 09
35964311,133253270,1,,6513,2014-12-11 20
35964311,273999553,1,961o6mj,13230,2014-12-18 12
36061970,163205324,1,,8709,2014-12-13 03
36080951,78535102,1,,5437,2014-12-14 00
36157937,158905054,1,,8877,2014-12-16 19
36188969,4422070,1,9rfrp52,292,2014-12-06 22
36213932,276292243,1,ffbphj2,2901,2014-11-18 15
36219062,64730243,1,,11508,2014-11-18 09
36225584,112875513,1,,11279,2014-12-04 08
36232514,108423736,1,,10507,2014-12-04 11
36298169,70481090,1,,9363,2014-12-09 07
36298169,347747385,1,95ub7j3,11097,2014-12-14 11
36487532,397507770,1,,3381,2014-11-19 23
36500483,328151978,1,,5232,2014-11-28 22
36500483,188505810,1,,3005,2014-12-13 16
36537956,9787178,1,,13230,2014-12-07 10
36711725,32598363,1,94eb3cn,6054,2014-11-19 23
36730592,242996883,1,9rm116c,6226,2014-11-19 17
36757952,359585107,1,,14079,2014-12-14 20
37020122,243741839,1,,4025,2014-11-19 10
37069247,392666342,1,94rwjn6,6648,2014-12-04 21
37093106,388919739,1,,3628,2014-12-06 15
37110845,383340196,3,,7985,2014-11-24 23
37121252,361008347,1,,5942,2014-11-24 21
37121252,318785285,1,,4676,2014-11-24 12
37270856,32850618,1,,3424,2014-12-09 14
3731485,226507766,1,,1863,2014-12-14 10
3731485,197911627,1,9q1rv22,10661,2014-12-16 17
37355750,303041971,1,,11279,2014-12-01 14
37369055,55332217,1,,13381,2014-11-22 10
37454543,164255050,1,ffae3tk,11895,2014-12-12 22
37454543,247364429,1,ffaebng,8619,2014-12-11 22
374661,100861224,1,,5399,2014-12-08 21
37600862,52823756,1,,3252,2014-11-21 23
37629761,27271125,1,,4370,2014-11-30 08
37736729,285084810,1,950h1mh,5232,2014-11-21 22
37736729,393013090,1,,11623,2014-11-23 17
37736729,186302987,1,,6513,2014-12-01 14
37771280,158195171,1,,10894,2014-12-12 13
37789772,161623382,1,9rfr7w9,12921,2014-12-15 11
37848266,334342161,1,9qkg6ls,5388,2014-12-17 12
37882238,123287251,1,,12251,2014-12-15 22
37926938,93901698,1,,5689,2014-11-23 10
37926938,9221230,1,,5027,2014-11-23 16
37926938,89892292,1,,5027,2014-11-27 19
37926938,395425940,1,,3252,2014-11-23 14
38045126,370734100,1,99ui5c3,1863,2014-12-16 23
38155922,32431832,1,,5027,2014-12-14 18
38221631,306774306,1,,1337,2014-12-03 18
38330537,254817537,1,,1519,2014-12-03 09
38336066,191310053,1,,6348,2014-11-26 09
38379110,326349460,1,,11834,2014-12-03 08
38511479,300295320,1,94wglr2,6513,2014-12-02 20
38669357,90910827,1,,2513,2014-11-18 12
38752394,293078826,1,95rohpf,2535,2014-11-23 09
38902019,605824,3,94vkmn1,4245,2014-11-23 22
38907101,393196594,1,,1794,2014-11-27 21
38907101,271529748,1,9ppmmic,13230,2014-12-02 15
38947400,360880594,1,,5027,2014-12-17 20
39028178,202300783,1,,4322,2014-12-13 11
39032210,185899446,1,mtwhfsp,1863,2014-11-18 21
3922501,98780236,1,,728,2014-12-17 21
39420005,199483786,1,,6513,2014-12-03 17
39489203,323262816,1,951w31g,6513,2014-12-16 18
3958369,74774433,1,,11824,2014-12-14 18
3958369,139242649,1,,11771,2014-11-23 09
39628706,13035360,1,,2883,2014-11-27 23
39639512,965256,1,,10533,2014-12-08 22
39639512,327601940,1,,10431,2014-11-19 12
39770624,85567475,1,,11537,2014-12-10 23
39799124,316869925,1,,10049,2014-12-14 22
398478,106516645,1,957po71,12862,2014-11-27 19
39856364,398835052,1,,5399,2014-12-06 23
39957893,320946424,1,94hk6bi,1867,2014-11-23 22
39976874,130963529,3,,1408,2014-12-15 21
40049641,356084775,1,,5027,2014-12-04 22
40049641,396195963,1,94g1mcm,5749,2014-12-12 22
40167415,153633082,1,99sf6og,1005,2014-11-29 19
40335499,206381733,1,,7876,2014-12-04 17
40362103,320208124,1,,2513,2014-12-03 16
40365286,164417434,1,,8650,2014-11-18 11
4041047,368102685,1,,6420,2014-11-19 19
4041047,366555131,1,95lliid,5232,2014-12-13 19
40513258,164023266,1,,7079,2014-12-07 22
40513258,108994317,1,,3368,2014-12-07 22
4057088,343853175,1,94o906u,2513,2014-12-17 21
40817854,30537309,1,,2459,2014-12-08 20
41017099,196105476,1,,5494,2014-11-23 16
4104728,69498732,1,,3544,2014-12-11 15
41216176,203709580,1,,13288,2014-12-18 21
41221453,21007663,1,,10703,2014-12-06 13
41263804,312398464,4,,5027,2014-12-11 18
41298028,175282314,1,,1963,2014-11-30 20
41432182,68712327,1,,6000,2014-12-15 23
41441050,43856947,1,,2284,2014-12-04 19
41475379,371938312,1,,3921,2014-12-12 23
41603125,333304068,1,mtjqf1d,2825,2014-11-30 16
41855797,69528647,1,mtjm0fd,6209,2014-11-28 22
41855797,386746336,1,,8291,2014-12-09 08
41993644,137718220,1,,3673,2014-12-15 02
41993644,314880097,1,,12230,2014-12-16 00
41993644,206687438,1,9rdj2wq,8161,2014-11-26 13
42042145,364355336,1,95mqau6,1488,2014-12-02 17
42051013,80250001,1,,6513,2014-12-09 22
42121111,317454597,1,95sud4t,5027,2014-12-09 17
42339925,396481450,1,,11279,2014-11-23 14
42369712,384882481,1,,11406,2014-12-06 19
42384304,65809239,1,,4269,2014-12-03 20
42470239,367586240,1,,10223,2014-12-17 23
42479311,207321302,1,,782,2014-12-14 18
42500437,295909237,3,96qejpa,1863,2014-11-18 21
4252574,294566205,1,9rg1l36,9363,2014-11-19 13
42628528,303477745,1,,3628,2014-12-11 00
42692173,262956829,1,,13230,2014-12-12 17
42774835,344125729,1,,5894,2014-12-16 22
42782098,293990583,1,,11652,2014-12-08 15
42955777,34746961,1,,5027,2014-12-13 01
42975451,164243480,1,,7572,2014-11-28 01
43001380,331426094,1,,13230,2014-11-30 12
43001380,250153714,1,,7601,2014-12-13 19
43001380,283881160,1,,6513,2014-12-14 20
43044178,44505248,1,,9541,2014-11-23 23
43044178,288261096,1,,9530,2014-12-07 01
43128379,364588463,1,94psr7j,11552,2014-12-15 15
43259809,64597243,1,94c0v7n,242,2014-12-06 16
43259809,343125129,1,94c0v7l,11824,2014-12-13 20
43308475,209958863,1,95uckat,10155,2014-11-28 16
43372633,26186697,1,95b9on6,2825,2014-12-05 19
43372633,300132021,1,,5232,2014-12-08 21
43461712,178885416,1,,6697,2014-11-27 23
43527983,199120640,1,,9516,2014-11-21 11
43531769,289955323,2,9rgsot2,12090,2014-12-04 18
43569536,177140834,1,,3381,2014-12-16 09
43673207,227231472,1,,12328,2014-11-18 19
43785143,154008519,1,,11991,2014-11-24 21
43816187,179502692,1,95wgu10,10733,2014-12-18 21
44068940,383137937,1,942jg9m,5399,2014-12-14 22
44068940,216647986,1,942jemb,8956,2014-11-21 17
44068940,156653546,1,942jemj,5399,2014-12-12 12
44129372,268013244,1,9rfnq4i,6724,2014-11-21 23
44129372,95799809,1,,12630,2014-11-22 15
44193131,290559498,1,,4670,2014-12-16 21
44207246,349353372,1,9rghf47,11196,2014-11-26 07
44207246,220813386,1,9rghf4k,7344,2014-11-26 07
44207246,84109497,2,9rghf4h,13763,2014-11-21 08
44256014,211089385,4,,1863,2014-12-08 09
44318888,193988251,1,,2513,2014-11-24 12
44322920,381043637,1,,12855,2014-11-22 21
44555129,161120112,1,993bjol,1230,2014-11-21 10
44555129,120954289,1,,3628,2014-12-02 00
44555129,62245855,1,993bjor,3431,2014-11-27 16
44570519,337562838,1,95w9mdk,6513,2014-11-29 18
44841632,342970762,1,,8077,2014-11-20 04
44877899,24595906,1,,8095,2014-12-12 05
4488725,17921352,1,,7312,2014-12-14 22
4488725,291784538,1,,5653,2014-11-18 10
44933096,370598034,1,951cvae,13228,2014-11-19 18
44986253,347732714,1,,6513,2014-11-23 06
44994029,390472504,1,,4008,2014-12-08 07
45062594,362087484,1,,5689,2014-11-20 10
45076697,14006723,1,9riuwf0,8874,2014-12-08 15
45076697,114047218,1,,4662,2014-12-02 15
45199154,58144602,1,99crqma,552,2014-12-01 14
45351995,387418881,1,,8465,2014-12-01 03
45373721,292772613,1,,2993,2014-12-06 20
4547618,178478339,1,,12863,2014-12-03 00
454872,390815579,3,9t40rp0,5503,2014-11-21 11
45788762,301711375,1,,11771,2014-11-22 17
45850880,335266981,1,99ctq3q,8270,2014-12-07 15
45860594,112697794,1,,11552,2014-12-04 02
45919406,74259956,2,,574,2014-12-14 01
45986348,340749895,1,,11279,2014-11-20 00
4604459,296445665,1,,13230,2014-11-22 15
4604459,130458460,1,,2993,2014-11-21 20
46135931,166135649,1,,10901,2014-11-24 19
46135931,191044251,1,,11279,2014-12-18 21
46135931,56777418,1,,13230,2014-12-14 19
46135931,367345315,1,942esjj,5503,2014-12-13 07
46137470,290861417,1,94mna4m,4296,2014-12-09 20
46155758,316832674,1,946va2h,13727,2014-11-26 16
46155758,330132008,1,,6724,2014-11-24 21
46155758,153825853,1,946va17,5399,2014-11-24 22
46155758,236089343,1,,1863,2014-11-20 01
4618010,248388830,1,,5894,2014-12-07 18
46185545,388203760,1,,3275,2014-12-04 16
46229447,172665852,1,946vs5n,10703,2014-12-11 15
46229447,261756373,1,946vs7s,5360,2014-12-05 09
46230335,110014688,1,95l2n7m,5399,2014-12-14 08
46245530,351338897,1,,4269,2014-11-23 14
46289021,239877707,1,94h6cfa,13230,2014-12-14 15
46447106,317667695,1,,893,2014-12-10 03
46618733,314432329,1,9504occ,436,2014-11-18 20
46655888,346434796,1,,5027,2014-12-17 00
46655888,263576606,1,,8095,2014-12-17 01
46770365,214821830,1,99ngp04,8877,2014-12-13 14
46832003,62670327,1,,1843,2014-12-04 11
4702007,317681726,1,,8874,2014-12-09 17
4711160,279001300,1,95erm29,874,2014-12-16 18
4714856,331287760,3,,13754,2014-12-16 18
47165015,5209540,1,,9261,2014-12-08 14
47165015,216437640,1,,5395,2014-11-18 01
47171936,126168508,1,,2825,2014-11-24 21
47171936,394300598,1,,5395,2014-12-17 16
47171936,263171039,1,,1183,2014-11-20 18
47341121,343292933,1,,4370,2014-12-08 21
47399912,277681513,1,,4264,2014-12-17 08
47416853,322552512,1,,9205,2014-11-19 15
47447087,95434839,1,94j7940,7549,2014-12-16 14
47535320,118505555,1,,12194,2014-11-26 23
47535320,112017800,1,,11279,2014-11-18 21
47535320,59573705,1,94ma9rw,1863,2014-12-10 19
47615531,359792143,1,,6513,2014-11-26 22
47619521,197584168,1,,7957,2014-12-16 17
47627981,255010728,1,,8161,2014-12-06 18
47688515,209435897,1,99ck4bk,1250,2014-12-07 20
47690648,106975695,1,,11279,2014-11-30 15
47913800,283903956,1,,5271,2014-12-10 22
47950157,353028709,3,,5388,2014-12-03 16
48191511,154674150,1,,9516,2014-12-03 10
48326031,212419840,1,95wlp1g,6344,2014-11-24 12
48326031,169502499,1,,6228,2014-12-17 19
48362340,257282085,1,,11652,2014-12-12 14
48386955,27359876,1,,1863,2014-12-13 19
48395823,288726915,1,,10875,2014-11-30 16
48395823,298669182,1,,2901,2014-11-18 18
48397362,68986850,1,94fdajf,7229,2014-11-28 09
48437274,274958411,1,,4370,2014-11-23 09
48509025,305667108,1,,10894,2014-12-18 01
48509025,264251740,1,,5232,2014-11-24 12
48532077,351392746,1,,10524,2014-11-21 00
48532077,24271924,1,,5360,2014-11-19 14
48787095,10515354,1,9rmrolp,12863,2014-11-22 20
48884748,220755353,1,956a640,11470,2014-11-26 22
48986172,341535618,1,,1838,2014-12-16 13
48988623,172089988,1,,13214,2014-11-27 02
49035072,139639242,1,,11279,2014-11-24 20
4906718,250184353,1,955m3ct,4540,2014-12-12 13
49087536,253426084,1,,5027,2014-12-07 00
49100487,161127354,1,,3940,2014-11-28 20
49128540,403273985,1,,1852,2014-12-02 11
49139898,401829846,2,946o7wq,6513,2014-12-01 21
49162512,272588647,3,,8877,2014-12-10 14
49180686,295284990,1,,11135,2014-11-27 08
49509918,173738527,1,9h546ag,6226,2014-11-19 17
49510692,283014040,1,,3892,2014-11-19 12
4957823,121472977,1,99cur65,2284,2014-12-18 21
49721934,123143331,1,,436,2014-11-28 22
49744905,269505232,3,,1308,2014-12-10 20
49883085,326119411,1,,5894,2014-11-19 09
49949910,128795053,1,,5027,2014-12-03 07
50071321,204612187,1,9rg25wi,7767,2014-12-02 22
50099527,367493988,1,,9412,2014-12-04 15
50142664,298297976,1,,436,2014-12-04 23
50216353,37558680,1,,13230,2014-12-06 22
50216353,266619493,1,,10392,2014-11-25 21
50216353,40648759,1,,13230,2014-12-08 00
50260039,120567638,3,,5454,2014-12-17 16
50285347,117586135,1,,14079,2014-11-29 16
50285347,113548162,1,,5867,2014-11-19 14
50351854,297166267,1,9q09ttj,3424,2014-12-07 17
50423605,51607548,1,,6084,2014-11-23 04
50549644,189965033,1,,13396,2014-12-15 21
